Country,Data source,Sector,Gas,Unit,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Turkmenistan,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.38,N/A,N/A,N/A,N/A,N/A,0.51,N/A,N/A,N/A,0.08,N/A,N/A,N/A,N/A,N/A,0.32,N/A,N/A,N/A,N/A
Turkmenistan,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Turkmenistan,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Energy,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Other,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Other,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Other,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Other,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Solvent and Other Product Use,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Solvent and Other Product Use,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Solvent and Other Product Use,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Timor-Leste,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A,N/A,0.07,N/A,N/A,N/A,N/A,N/A,0.05,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.01,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.12,N/A,N/A,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,N/A,0.08,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Energy,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.08,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.69,N/A,N/A,N/A,N/A,N/A,-1.83,N/A,N/A,N/A,N/A,N/A,-0.31,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Land-Use Change and Forestry,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Land-Use Change and Forestry,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.69,N/A,N/A,N/A,N/A,N/A,-1.83,N/A,N/A,N/A,N/A,N/A,-0.31,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Land-Use Change and Forestry,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Other,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Other,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Other,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Other,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Solvent and Other Product Use,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Solvent and Other Product Use,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Solvent and Other Product Use,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19,N/A,N/A,N/A,N/A,N/A,0.25,N/A,N/A,N/A,N/A,N/A,0.23,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.11,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.08,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.5,N/A,N/A,N/A,N/A,N/A,-1.59,N/A,N/A,N/A,N/A,N/A,-0.08,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A,N/A,0.11,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.58,N/A,N/A,N/A,N/A,N/A,-1.74,N/A,N/A,N/A,N/A,N/A,-0.23,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A,N/A,N/A,N/A,0.04,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Waste,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,N/A,N/A,N/A,N/A,N/A,0.05,N/A,N/A,N/A,N/A,N/A,0.09,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Waste,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.06,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Waste,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tonga,UNFCCC_NAI,Waste,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A,N/A,0.03,N/A,N/A,N/A,N/A
Trinidad and Tobago,UNFCCC_NAI,Agriculture,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34
Trinidad and Tobago,UNFCCC_NAI,Agriculture,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13
Trinidad and Tobago,UNFCCC_NAI,Agriculture,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trinidad and Tobago,UNFCCC_NAI,Agriculture,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21
Trinidad and Tobago,UNFCCC_NAI,Energy,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.93
Trinidad and Tobago,UNFCCC_NAI,Energy,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03
Trinidad and Tobago,UNFCCC_NAI,Energy,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.89
Trinidad and Tobago,UNFCCC_NAI,Energy,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01
Trinidad and Tobago,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.12
Trinidad and Tobago,UNFCCC_NAI,Industrial Processes,CH4,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02
Trinidad and Tobago,UNFCCC_NAI,Industrial Processes,CO2,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.1
Trinidad and Tobago,UNFCCC_NAI,Industrial Processes,N2O,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trinidad and Tobago,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,MtCO₂e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1.5
