assessment_id,type,scope_item_id,co2,ch4,n2o,other,total,co2_biogenic
49,Déclaration,3,0.1,0.0,0.0,0.0,0.1,0.0
49,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
49,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
49,Déclaration,6,,,,,45.51,0.0
49,Déclaration,7,,,,,,0.0
49,Déclaration,8,,,,,299.02,-37.82
50,Déclaration,1,10630.0,25.0,0.0,0.0,10655.0,0.0
50,Déclaration,2,1190.0,0.0,0.0,0.0,1190.0,75.0
50,Déclaration,3,0.0,0.0,0.0,23.0,23.0,0.0
50,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
50,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
50,Déclaration,6,,,,,2498.0,0.0
50,Déclaration,7,,,,,1809.0,0.0
50,Déclaration,8,,,,,2277.0,-75.0
50,Déclaration,9,,,,,11894.0,
50,Déclaration,10,,,,,14204.0,
50,Déclaration,11,,,,,1209.0,1508.0
50,Déclaration,13,,,,,785.0,
50,Déclaration,14,,,,,189.0,
50,Déclaration,16,,,,,15600.0,
50,Déclaration,17,,,,,1.0,
50,Déclaration,22,,,,,13136.0,
51,Déclaration,1,350.0,0.0,0.0,0.0,350.0,0.0
51,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
51,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
51,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
51,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
51,Déclaration,6,,,,,,0.0
51,Déclaration,7,,,,,,0.0
51,Déclaration,9,,,,,50.0,
51,Déclaration,10,,,,,380.0,
51,Déclaration,11,,,,,4200.0,
51,Déclaration,17,,,,,1900.0,
51,Déclaration,22,,,,,320.0,
52,Déclaration,1,1847.0,0.0,0.0,0.0,1847.0,0.0
52,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
52,Déclaration,3,15.0,0.0,0.0,0.0,15.0,0.0
52,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
52,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
52,Déclaration,6,,,,,,0.0
52,Déclaration,7,,,,,,0.0
52,Déclaration,9,,,,,834.0,
52,Déclaration,10,,,,,296.0,
52,Déclaration,11,,,,,6161.0,
52,Déclaration,12,,,,,2952.0,
52,Déclaration,13,,,,,653.0,
53,Déclaration,1,2000.0,0.0,0.0,0.0,2000.0,0.0
53,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
53,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
53,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
53,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
53,Déclaration,6,,,,,,0.0
53,Déclaration,7,,,,,,0.0
53,Déclaration,9,,,,,2100.0,
53,Déclaration,10,,,,,13100.0,
53,Déclaration,11,,,,,1724.0,
53,Déclaration,12,,,,,1650.0,
53,Déclaration,13,,,,,90.0,
53,Déclaration,16,,,,,702.0,
53,Déclaration,22,,,,,210.0,
54,Déclaration,1,16700.0,0.0,0.0,0.0,16700.0,0.0
54,Déclaration,2,3400.0,0.0,0.0,0.0,3400.0,0.0
54,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
54,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
54,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
54,Déclaration,6,,,,,,0.0
54,Déclaration,7,,,,,,0.0
54,Déclaration,9,,,,,38800.0,
54,Déclaration,10,,,,,12400.0,
54,Déclaration,11,,,,,1400.0,
54,Déclaration,13,,,,,1500.0,
54,Déclaration,16,,,,,2400.0,
54,Déclaration,22,,,,,8300.0,
55,Déclaration,1,227.0,0.0,0.0,0.0,227.0,0.0
55,Déclaration,2,7634.0,0.0,0.0,0.0,7634.0,444.0
55,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
55,Déclaration,4,0.0,0.0,0.0,163.0,163.0,0.0
55,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
55,Déclaration,6,,,,,5629.0,0.0
55,Déclaration,7,,,,,0.0,0.0
55,Déclaration,8,,,,,2034.0,-444.0
55,Déclaration,9,,,,,49.0,
55,Déclaration,10,,,,,2022.0,
55,Déclaration,13,,,,,4.0,
55,Déclaration,22,,,,,289.0,
56,Déclaration,1,11661.0,0.0,0.0,0.0,11661.0,0.0
56,Déclaration,2,29693.0,0.0,0.0,0.0,29693.0,0.0
56,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
56,Déclaration,4,19.0,0.0,0.0,0.0,19.0,0.0
56,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
56,Déclaration,6,,,,,1705.0,0.0
56,Déclaration,7,,,,,,0.0
56,Déclaration,9,,,,,104485.0,
56,Déclaration,10,,,,,13725.0,
56,Déclaration,11,,,,,260.0,
56,Déclaration,12,,,,,14342.0,
56,Déclaration,13,,,,,658.0,
56,Déclaration,15,,,,,1956.0,
56,Déclaration,16,,,,,23594.0,
56,Déclaration,22,,,,,16264.0,
70,Déclaration,1,34727.0,3.0,2.0,0.0,34732.0,0.0
70,Déclaration,2,22246.0,0.0,1.0,0.0,22247.0,1238.0
70,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
70,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
70,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
70,Déclaration,6,,,,,4854.0,0.0
70,Déclaration,7,,,,,0.0,0.0
70,Déclaration,8,,,,,12253.0,-1238.0
70,Déclaration,9,,,,,20016.0,0.0
70,Déclaration,10,,,,,72304.0,0.0
70,Déclaration,11,,,,,846.0,1028.0
70,Déclaration,12,,,,,0.0,0.0
70,Déclaration,13,,,,,1975.0,0.0
70,Déclaration,14,,,,,0.0,0.0
70,Déclaration,15,,,,,0.0,0.0
70,Déclaration,16,,,,,0.0,0.0
70,Déclaration,17,,,,,0.0,0.0
70,Déclaration,18,,,,,0.0,0.0
70,Déclaration,19,,,,,0.0,0.0
70,Déclaration,20,,,,,0.0,0.0
70,Déclaration,21,,,,,0.0,0.0
70,Déclaration,22,,,,,0.0,0.0
70,Déclaration,23,,,,,8081.0,0.0
72,Déclaration,1,91.0,0.0,0.0,0.0,91.0,0.0
72,Déclaration,2,6912.0,0.0,0.0,0.0,6912.0,382.0
72,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
72,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
72,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
72,Déclaration,6,,,,,199.0,0.0
72,Déclaration,7,,,,,,0.0
72,Déclaration,8,,,,,1876.0,-382.0
72,Déclaration,9,,,,,13157.0,
72,Déclaration,11,,,,,73747.0,224323.0
72,Déclaration,13,,,,,826.0,
72,Déclaration,17,,,,,4959.0,
72,Déclaration,22,,,,,1371.0,
72,Déclaration,23,,,,,51.0,
76,Déclaration,1,5.7389,0.0,0.0,0.0,5.7389,0.0
76,Déclaration,2,8.7364,0.0,0.0,0.0,8.7364,0.0
76,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
76,Déclaration,4,0.0,0.0,0.0,0.00465,0.00465,0.0
76,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
76,Déclaration,6,,,,,0.8923,0.0
76,Déclaration,7,,,,,,0.0
76,Déclaration,9,,,,,2.1721,
76,Déclaration,10,,,,,10.2076,
76,Déclaration,11,,,,,0.1767,
76,Déclaration,12,,,,,0.0057,
76,Déclaration,13,,,,,0.4712,
76,Déclaration,16,,,,,0.7592,
76,Déclaration,22,,,,,9.2909,
77,Déclaration,1,4449.0,0.0,0.0,0.0,4449.0,0.0
77,Déclaration,2,1585.0,0.0,0.0,0.0,1585.0,0.0
77,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
77,Déclaration,4,262.0,0.0,0.0,0.0,262.0,0.0
77,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
77,Déclaration,6,,,,,2358.0,0.0
77,Déclaration,7,,,,,0.0,0.0
77,Référence,1,4790.0,0.0,0.0,0.0,4790.0,0.0
77,Référence,2,2225.0,0.0,0.0,0.0,2225.0,0.0
77,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
77,Référence,4,175.0,0.0,0.0,0.0,175.0,0.0
77,Référence,5,0.0,0.0,0.0,0.0,,0.0
77,Référence,6,,,,,2294.0,0.0
77,Référence,7,,,,,0.0,0.0
81,Déclaration,1,21.1,0.0,0.0,0.0,21.1,0.0
81,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
81,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
81,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
81,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
81,Déclaration,6,,,,,4.6,0.0
81,Déclaration,7,,,,,,0.0
81,Déclaration,9,,,,,0.7,
81,Déclaration,11,,,,,2.1,
81,Déclaration,13,,,,,32.0,
81,Déclaration,16,,,,,48.3,
81,Déclaration,22,,,,,9.1,
82,Déclaration,1,534.0,0.0,0.0,0.0,534.0,0.0
82,Déclaration,2,80.0,0.0,0.0,0.0,80.0,5.0
82,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
82,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
82,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
82,Déclaration,6,,,,,1203.0,0.0
82,Déclaration,7,,,,,0.0,0.0
82,Déclaration,8,,,,,468.0,5.0
82,Déclaration,9,,,,,432.0,0.0
82,Déclaration,10,,,,,2257.0,0.0
82,Déclaration,11,,,,,0.0,0.0
82,Déclaration,12,,,,,47.0,0.0
82,Déclaration,13,,,,,529.0,0.0
82,Déclaration,14,,,,,0.0,0.0
82,Déclaration,15,,,,,0.0,0.0
82,Déclaration,16,,,,,0.0,0.0
82,Déclaration,17,,,,,0.0,0.0
82,Déclaration,18,,,,,0.0,0.0
82,Déclaration,19,,,,,0.0,0.0
82,Déclaration,20,,,,,0.0,0.0
82,Déclaration,21,,,,,0.0,0.0
82,Déclaration,22,,,,,0.0,0.0
82,Déclaration,23,,,,,0.0,0.0
83,Déclaration,1,54.0,0.0,0.0,0.0,54.0,0.0
83,Déclaration,2,14693.0,0.0,0.0,0.0,14693.0,739.0
83,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
83,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
83,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
83,Déclaration,6,,,,,30177.0,0.0
83,Déclaration,7,,,,,0.0,0.0
83,Déclaration,8,,,,,4888.0,-739.0
83,Déclaration,9,,,,,21243.0,0.0
83,Déclaration,10,,,,,10707.0,0.0
83,Déclaration,11,,,,,1414.0,322.0
83,Déclaration,12,,,,,0.0,0.0
83,Déclaration,13,,,,,2365.0,0.0
83,Déclaration,14,,,,,0.0,0.0
83,Déclaration,15,,,,,0.0,0.0
83,Déclaration,16,,,,,0.0,0.0
83,Déclaration,17,,,,,0.0,0.0
83,Déclaration,18,,,,,-681.0,0.0
83,Déclaration,19,,,,,15923.0,0.0
83,Déclaration,20,,,,,0.0,0.0
83,Déclaration,21,,,,,10031.0,0.0
83,Déclaration,22,,,,,9092.0,0.0
83,Déclaration,23,,,,,0.0,0.0
84,Déclaration,1,770.373,0.0,0.0,0.0,770.373,0.0
84,Déclaration,2,9876.824,0.0,0.0,0.0,9876.824,0.0
84,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
84,Déclaration,4,0.0,6870.397,0.0,0.0,6870.397,0.0
84,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
84,Déclaration,6,,,,,2556.415,0.0
84,Déclaration,7,,,,,,0.0
84,Déclaration,8,,,,,2716.632,
84,Déclaration,13,,,,,10.061,
88,Déclaration,1,575.0,0.0,0.02,0.0,575.02,0.0
88,Déclaration,2,0.0,0.0,0.0,0.0,0.0,0.0
88,Déclaration,3,0.0,0.0,0.0,0.01,0.01,0.0
88,Déclaration,4,0.0,0.0,0.0,0.04,0.04,0.0
88,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
88,Déclaration,6,,,,,578.13,0.0
88,Déclaration,7,,,,,0.0,0.0
88,Déclaration,8,,,,,114.05,
88,Déclaration,9,,,,,35567.13,
88,Déclaration,10,,,,,1152.5,
88,Déclaration,11,,,,,609.44,
88,Déclaration,12,,,,,6739.15,
88,Déclaration,13,,,,,1050.56,
88,Déclaration,14,,,,,0.0,
88,Déclaration,15,,,,,0.0,
88,Déclaration,16,,,,,0.0,
88,Déclaration,17,,,,,0.0,
88,Déclaration,18,,,,,0.0,
88,Déclaration,19,,,,,0.0,
88,Déclaration,20,,,,,3703.84,
88,Déclaration,21,,,,,0.0,
88,Déclaration,22,,,,,0.0,
88,Déclaration,23,,,,,5.63,
88,Référence,1,628.8,0.0,0.0,0.0,628.8,0.0
88,Référence,2,0.0,0.0,0.0,0.0,0.0,0.0
88,Référence,3,0.0,0.0,0.0,0.01,0.01,0.0
88,Référence,4,0.0,0.0,0.0,0.05,0.05,0.0
88,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
88,Référence,6,,,,,616.26,0.0
88,Référence,7,,,,,0.0,0.0
88,Référence,8,,,,,125.1,
88,Référence,9,,,,,34093.64,
88,Référence,10,,,,,1138.57,
88,Référence,11,,,,,504.85,
88,Référence,12,,,,,5100.94,
88,Référence,13,,,,,681.0,
88,Référence,14,,,,,0.0,
88,Référence,15,,,,,0.0,
88,Référence,16,,,,,0.0,
88,Référence,17,,,,,0.0,
88,Référence,18,,,,,0.0,
88,Référence,19,,,,,0.0,
88,Référence,20,,,,,3869.04,
88,Référence,21,,,,,0.0,
88,Référence,22,,,,,0.0,
88,Référence,23,,,,,848.97,
91,Déclaration,1,16.0,0.0,0.0,0.0,16.0,0.0
91,Déclaration,2,190.0,0.0,0.0,0.0,190.0,0.0
91,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
91,Déclaration,4,0.0,0.0,0.0,68.0,68.0,0.0
91,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
91,Déclaration,6,,,,,21.0,0.0
91,Déclaration,7,,,,,,0.0
91,Déclaration,23,,,,,233.0,
91,Référence,1,57.0,0.0,0.0,0.0,57.0,0.0
91,Référence,2,221.0,0.0,0.0,0.0,221.0,0.0
91,Référence,3,0.0,0.0,0.0,0.0,,0.0
91,Référence,4,0.0,0.0,0.0,0.0,,0.0
91,Référence,5,0.0,0.0,0.0,0.0,,0.0
91,Référence,6,,,,,24.0,0.0
91,Référence,7,,,,,,0.0
91,Référence,23,,,,,104.0,
92,Déclaration,1,0.0,0.0,0.0,0.0,0.0,0.0
92,Déclaration,2,62521.0,0.0,0.0,0.0,62521.0,0.0
92,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
92,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
92,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
92,Déclaration,6,,,,,598.0,0.0
92,Déclaration,7,,,,,,0.0
92,Déclaration,8,,,,,68.0,
92,Déclaration,23,,,,,845.0,
95,Déclaration,1,90.58,0.13,0.68,0.0,91.39,0.0
95,Déclaration,2,140.92,0.11,1.14,0.0,142.17,8.07
95,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
95,Déclaration,4,0.038,0.0,226.575,32.489,259.102,0.0
95,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
95,Déclaration,6,,,,,196.4,0.0
95,Déclaration,7,,,,,874.18,0.0
95,Déclaration,8,,,,,214.48,-8.07
95,Déclaration,9,,,,,2955.9,0.0
95,Déclaration,10,,,,,778.47,0.0
95,Déclaration,11,,,,,97.87,32.82
95,Déclaration,12,,,,,127.79,0.0
95,Déclaration,13,,,,,29.84,0.0
95,Déclaration,14,,,,,0.0,0.0
95,Déclaration,15,,,,,0.0,0.0
95,Déclaration,16,,,,,1321.81,0.0
95,Déclaration,17,,,,,0.0,0.0
95,Déclaration,18,,,,,0.0,0.0
95,Déclaration,19,,,,,0.0,0.0
95,Déclaration,20,,,,,0.0,0.0
95,Déclaration,21,,,,,0.0,0.0
95,Déclaration,22,,,,,965.43,0.0
95,Déclaration,23,,,,,4.26,0.0
96,Déclaration,1,1796.0,0.0,0.0,0.0,1796.0,0.0
96,Déclaration,2,1062.0,0.0,0.0,0.0,1062.0,49.0
96,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
96,Déclaration,4,105.0,0.0,0.0,0.0,105.0,0.0
96,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
96,Déclaration,6,,,,,411.0,0.0
96,Déclaration,7,,,,,3.0,0.0
96,Référence,1,1910.0,0.0,0.0,0.0,1910.0,0.0
96,Référence,2,922.0,0.0,0.0,0.0,922.0,0.0
96,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
96,Référence,4,73.0,0.0,0.0,0.0,73.0,0.0
96,Référence,5,0.0,0.0,0.0,0.0,0.0,0.0
96,Référence,6,,,,,,0.0
96,Référence,7,,,,,,0.0
97,Déclaration,1,6244.0,0.0,0.0,0.0,6244.0,150.0
97,Déclaration,2,12789.0,0.0,0.0,0.0,12789.0,747.0
97,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
97,Déclaration,4,436.0,0.0,0.0,0.0,436.0,0.0
97,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
97,Déclaration,6,,,,,912.0,0.0
97,Déclaration,7,,,,,227.0,0.0
97,Déclaration,23,,,,,69400.0,
99,Déclaration,1,175.0,0.0,0.0,0.0,175.0,0.0
99,Déclaration,2,2112.0,0.0,0.0,0.0,2112.0,117.0
99,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
99,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
99,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
99,Déclaration,6,,,,,192.0,0.0
99,Déclaration,7,,,,,481.0,0.0
99,Déclaration,8,,,,,1242.0,
99,Déclaration,9,,,,,407.0,
99,Déclaration,10,,,,,3230.0,
99,Déclaration,11,,,,,7954.0,
99,Déclaration,12,,,,,290.0,
99,Déclaration,13,,,,,6.0,
99,Déclaration,14,,,,,0.0,
99,Déclaration,15,,,,,0.0,
99,Déclaration,16,,,,,0.0,
99,Déclaration,17,,,,,1216.0,
99,Déclaration,18,,,,,0.0,
99,Déclaration,19,,,,,0.0,
99,Déclaration,20,,,,,0.0,
99,Déclaration,21,,,,,0.0,
99,Déclaration,22,,,,,274.0,
99,Déclaration,23,,,,,0.0,
106,Déclaration,1,285.0,1.0,3.0,0.0,289.0,0.0
106,Déclaration,2,10074.0,5.0,81.0,0.0,10160.0,0.0
106,Déclaration,3,0.0,0.0,0.0,32.0,32.0,0.0
106,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
106,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
106,Déclaration,6,,,,,111.0,0.0
106,Déclaration,7,,,,,0.0,0.0
108,Déclaration,1,1746.0,3.0,19.0,0.0,1768.0,0.0
108,Déclaration,2,15823.0,3.0,41.0,10665.0,26532.0,371.0
108,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
108,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
108,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
108,Déclaration,6,,,,,6196.0,0.0
108,Déclaration,7,,,,,0.0,0.0
108,Déclaration,8,,,,,4539.0,
108,Déclaration,9,,,,,15529.0,
108,Déclaration,10,,,,,6154.0,
108,Déclaration,11,,,,,2704.0,
108,Déclaration,13,,,,,4.0,
108,Déclaration,19,,,,,459.0,
110,Déclaration,1,2184.0,4.0,24.0,0.0,2212.0,0.0
110,Déclaration,2,14096.0,2.0,28.0,10499.0,24625.0,309.0
110,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
110,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
110,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
110,Déclaration,6,,,,,8112.0,0.0
110,Déclaration,7,,,,,0.0,0.0
110,Déclaration,8,,,,,4341.0,
110,Déclaration,9,,,,,19762.0,
110,Déclaration,10,,,,,7164.0,
110,Déclaration,11,,,,,3154.0,
110,Déclaration,19,,,,,372.0,
111,Déclaration,1,1757.0,3.0,19.0,0.0,1779.0,0.0
111,Déclaration,2,15674.0,3.0,37.0,11043.0,26757.0,334.0
111,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
111,Déclaration,4,0.0,0.0,0.0,0.0,0.0,0.0
111,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
111,Déclaration,6,,,,,8291.0,0.0
111,Déclaration,7,,,,,,0.0
111,Déclaration,8,,,,,4711.0,
111,Déclaration,9,,,,,18959.0,
111,Déclaration,10,,,,,8736.0,
111,Déclaration,11,,,,,3044.0,
111,Déclaration,19,,,,,354.0,
112,Déclaration,1,454.0,0.0,0.0,7.0,461.0,0.0
112,Déclaration,2,151.0,0.0,0.0,1.0,152.0,8.0
112,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
112,Déclaration,4,0.0,0.0,0.0,1335.0,1335.0,0.0
112,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
112,Déclaration,6,,,,,2049.0,0.0
112,Déclaration,7,,,,,0.0,0.0
112,Déclaration,8,,,,,724.0,
112,Déclaration,9,,,,,675.0,0.0
112,Déclaration,10,,,,,5094.0,0.0
112,Déclaration,11,,,,,101.0,100.0
112,Déclaration,12,,,,,73.0,0.0
112,Déclaration,13,,,,,2881.0,0.0
112,Déclaration,14,,,,,0.0,0.0
112,Déclaration,16,,,,,8154.0,0.0
112,Déclaration,17,,,,,0.0,0.0
112,Déclaration,18,,,,,0.0,0.0
112,Déclaration,19,,,,,0.0,0.0
112,Déclaration,20,,,,,0.0,0.0
112,Déclaration,21,,,,,0.0,0.0
112,Déclaration,22,,,,,180.0,0.0
112,Déclaration,23,,,,,0.0,0.0
112,Référence,1,1898.0,0.0,0.0,30.0,1928.0,0.0
112,Référence,2,194.0,0.0,0.0,1.0,195.0,11.0
112,Référence,3,0.0,0.0,0.0,0.0,0.0,0.0
112,Référence,4,0.0,0.0,0.0,1155.0,1155.0,0.0
112,Référence,5,0.0,0.0,0.0,0.0,,0.0
112,Référence,6,,,,,2563.0,0.0
112,Référence,7,,,,,0.0,0.0
112,Référence,8,,,,,1164.0,
112,Référence,9,,,,,971.0,0.0
112,Référence,10,,,,,6231.0,0.0
112,Référence,11,,,,,276.0,312.0
112,Référence,12,,,,,65.0,0.0
112,Référence,13,,,,,5416.0,0.0
112,Référence,14,,,,,0.0,0.0
112,Référence,16,,,,,6390.0,0.0
112,Référence,17,,,,,0.0,0.0
112,Référence,18,,,,,0.0,0.0
112,Référence,19,,,,,0.0,0.0
112,Référence,20,,,,,0.0,0.0
112,Référence,21,,,,,0.0,0.0
112,Référence,22,,,,,48.0,0.0
112,Référence,23,,,,,0.0,0.0
114,Déclaration,1,274.0,0.0,0.0,0.0,274.0,0.0
114,Déclaration,2,720.0,0.0,0.0,0.0,720.0,0.0
114,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
114,Déclaration,4,235.0,0.0,0.0,0.0,235.0,0.0
114,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
114,Déclaration,6,,,,,789.0,0.0
114,Déclaration,7,,,,,,0.0
114,Déclaration,8,,,,,542.0,
114,Déclaration,9,,,,,9909.0,
114,Déclaration,10,,,,,4048.0,
114,Déclaration,11,,,,,26.0,
114,Déclaration,12,,,,,2769.0,
114,Déclaration,13,,,,,620.0,
114,Déclaration,17,,,,,2748.0,
114,Déclaration,23,,,,,5792.0,
114,Référence,1,883.0,0.0,0.0,0.0,883.0,0.0
114,Référence,2,682.0,0.0,0.0,0.0,682.0,0.0
114,Référence,3,0.0,0.0,0.0,0.0,,0.0
114,Référence,4,202.0,0.0,0.0,0.0,202.0,0.0
114,Référence,5,0.0,0.0,0.0,0.0,,0.0
114,Référence,6,,,,,1023.0,0.0
114,Référence,7,,,,,,0.0
114,Référence,8,,,,,735.0,
114,Référence,9,,,,,8546.0,
114,Référence,10,,,,,3847.0,
114,Référence,11,,,,,126.0,
114,Référence,12,,,,,4590.0,
114,Référence,13,,,,,766.0,
114,Référence,17,,,,,3150.0,
114,Référence,23,,,,,5751.0,
119,Déclaration,1,7782.6,0.0,0.0,0.0,7782.6,0.0
119,Déclaration,2,10.2,0.0,0.0,0.0,10.2,0.0
119,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
119,Déclaration,4,0.0,0.0,0.0,36.94,36.94,0.0
119,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
119,Déclaration,6,,,,,1540.7,0.0
119,Déclaration,7,,,,,,0.0
119,Référence,1,8626.3,0.0,0.0,0.0,8626.3,0.0
119,Référence,2,101.67,0.0,0.0,0.0,101.67,0.0
119,Référence,3,0.0,0.0,0.0,0.0,,0.0
119,Référence,4,0.0,0.0,0.0,542.0,542.0,0.0
119,Référence,5,0.0,0.0,0.0,0.0,,0.0
119,Référence,6,,,,,1870.24,0.0
119,Référence,7,,,,,,0.0
123,Déclaration,1,1819.0,5.0,21.0,0.0,1845.0,0.0
123,Déclaration,2,0.0,0.0,0.0,434.0,434.0,0.0
123,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
123,Déclaration,4,0.0,0.0,0.0,268.0,268.0,0.0
123,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
123,Déclaration,6,,,,,2164.0,0.0
123,Déclaration,7,,,,,,0.0
123,Déclaration,8,,,,,1175.0,
123,Déclaration,9,,,,,3544.0,
123,Déclaration,10,,,,,9777.0,
123,Déclaration,11,,,,,821.0,
123,Déclaration,12,,,,,19402.0,
123,Déclaration,13,,,,,362.0,
123,Déclaration,16,,,,,15576.0,
123,Déclaration,17,,,,,3212.0,
123,Déclaration,18,,,,,78147.0,
123,Déclaration,19,,,,,134.0,123.0
123,Déclaration,22,,,,,11148.0,
123,Référence,1,2287.0,0.0,0.0,35.0,2322.0,0.0
123,Référence,2,0.0,0.0,0.0,402.0,402.0,0.0
123,Référence,3,0.0,0.0,0.0,0.0,,0.0
123,Référence,4,0.0,0.0,0.0,281.0,281.0,0.0
123,Référence,5,0.0,0.0,0.0,0.0,,0.0
123,Référence,6,,,,,2405.0,0.0
123,Référence,7,,,,,,0.0
123,Référence,8,,,,,1188.0,
123,Référence,9,,,,,4275.0,
123,Référence,10,,,,,8261.0,
123,Référence,11,,,,,778.0,
123,Référence,12,,,,,14835.0,
123,Référence,13,,,,,362.0,
123,Référence,17,,,,,14318.0,
123,Référence,18,,,,,4711.0,
123,Référence,19,,,,,53306.0,
123,Référence,20,,,,,132.0,95.0
123,Référence,22,,,,,10375.0,
132,Déclaration,1,430.0,0.0,0.0,0.0,430.0,0.0
132,Déclaration,2,143.0,0.0,0.0,0.0,143.0,0.0
132,Déclaration,3,0.0,0.0,0.0,0.0,0.0,0.0
132,Déclaration,4,90.0,0.0,0.0,0.0,90.0,0.0
132,Déclaration,5,0.0,0.0,0.0,0.0,0.0,0.0
132,Déclaration,6,,,,,552.0,0.0
132,Déclaration,7,,,,,3908.0,0.0
132,Déclaration,8,,,,,0.0,
132,Déclaration,9,,,,,420.0,
132,Déclaration,10,,,,,1621.0,
132,Déclaration,11,,,,,588.0,
132,Déclaration,12,,,,,0.0,
132,Déclaration,13,,,,,510.0,
132,Déclaration,14,,,,,0.0,
132,Déclaration,15,,,,,0.0,
